599;599;2004-09-18;PORTO ALEGRE, RS;0;0;10.375,80;141,31;0;65;4755;4;6;9;23;45;51
600;600;2004-09-22;CÁCERES, MT;0;0;16.062,92;251,75;0;73;4640;16;18;31;34;39;54
601;601;2004-09-25;CÁCERES, MT;0;0;18.837,59;234,5;0;75;6002;10;19;22;29;30;37
602;602;2004-09-29;CRUZ ALTA, RS;0;0;13.988,93;195,47;0;95;6773;7;13;38;46;55;60
603;603;2004-10-02;Cruz Alta, RS;0;24.750.883,61;6.701,50;123,8;1;233;12565;4;8;11;12;29;44
604;604;2004-10-06;São Luis, MA;0;0;35.679,23;374,94;0;15;1422;15;25;41;46;49;51
605;605;2004-10-09;São Luis, MA;0;0;23.716,98;267,15;0;45;3980;4;24;44;49;52;53
606;606;2004-10-13;Blumenau, SC;0;11.878.491,65;20.736,93;235,63;1;43;3770;6;23;32;35;41;55
607;607;2004-10-16;Blumenau, SC;0;0;13.506,67;211,14;0;48;3059;6;11;19;27;41;59
608;608;2004-10-20;Igrejinha, RS;0;0;6.267,54;121,72;0;101;5181;6;13;19;24;30;37
609;609;2004-10-23;Igrejinha, RS;0;0;13.952,24;208,81;0;60;3994;2;6;15;58;59;60
610;610;2004-10-27;Juazeiro da Norte, CE;0;0;14.911,12;227,75;0;62;4044;25;30;43;45;47;49
611;611;2004-10-30;Juazeiro do Norte, CE;0;0;16.349,76;248,04;0;69;4531;16;21;22;33;48;49
612;612;2004-11-03;TATUÍ, SP;0;0;22.250,05;268,16;0;41;3389;15;18;33;50;53;55
613;613;2004-11-06;ITAPETININGA, SP;0;0;12.259,22;185,76;0;108;7101;6;13;19;44;54;55
614;614;2004-11-10;BRASÍLIA, DF;0;0;24.951,84;319,23;0;53;4127;12;16;31;48;57;60
615;615;2004-11-13;BRASÍLIA, DF;0;0;11.348,03;181,48;0;157;9780;5;8;10;27;31;51
616;616;2004-11-17;MACEIÓ, AL;0;0;18.187,52;176,56;0;90;9236;2;12;16;24;26;54
617;617;2004-11-20;MACEIÓ, AL;0;17.791.387,59;7.834,50;130,08;2;289;17341;3;5;25;33;36;49
618;618;2004-11-24;VITÓRIA, ES;0;0;6.312,56;108,34;0;86;4992;3;8;10;13;24;60
619;619;2004-11-27;VITÓRIA, ES;0;0;7.354,06;124,91;0;101;5924;8;12;14;16;19;46
620;620;2004-12-01;BIRIGÜI, SP;0;0;11.707,09;172,39;0;87;5886;1;3;13;22;29;32
621;621;2004-12-04;ARAÇATUBA, SP;0;0;32.904,81;341,73;0;40;3837;26;29;31;49;50;57
622;622;2004-12-08;FARROUPILHA, RS;0;0;24.789,92;339,92;0;49;3560;19;27;29;38;50;59
623;623;2004-12-11;SALVADOR, BA;0;0;12.236,03;218,59;0;124;6915;9;23;30;42;49;55
624;624;2004-12-15;LAGOA VERMELHA, RS;0;22.375.180,08;13.482,59;199,16;1;108;7284;8;23;34;39;43;52
625;625;2004-12-18;FREDERICO WESTPHALEN, RS;0;0;20.777,72;250,06;0;49;4056;12;24;32;40;42;59
626;626;2004-12-22;ATIBAIA, SP;0;0;21.294,16;216,47;0;52;5096;7;8;18;22;39;49
627;627;2004-12-29;CHARQUEADA, SP;0;0;14.270,18;197,82;0;112;8049;1;13;19;45;56;58
628;628;2005-01-05;CAPÃO DA CANOA, RS;0;17.373.966,13;20.331,21;279,37;1;76;5510;8;16;22;30;56;58
629;629;2005-01-08;TRAMANDAÍ, RS;0;1.104.456,38;42.074,53;337,13;1;15;1865;15;16;39;40;47;51
630;630;2005-01-12;ARACAJU, SE;0;0;24.880,69;275,23;0;33;2972;12;16;20;45;53;60
631;631;2005-01-15;ARACAJU, SE;0;10.579.247,17;21.955,84;283,58;1;46;3548;1;20;28;32;44;47
632;632;2005-01-19;CALDAS NOVAS, GO;0;0;19.697,02;260,03;0;26;1962;2;19;28;48;51;54
633;633;2005-01-22;CALDAS NOVAS, GO;0;0;11.744,77;192,57;0;58;3524;5;11;22;27;46;50
634;634;2005-01-26;RIO DE JANEIRO, RJ;0;0;11.854,27;169,97;0;54;3752;10;13;24;41;42;56
635;635;2005-01-29;RIO DE JANEIRO, RJ;0;0;16.456,84;260,8;0;58;3646;8;20;26;37;42;49
636;636;2005-02-02;PERUÍBE, SP;0;0;12.762,47;296,79;0;74;3170;26;28;30;32;34;50
637;637;2005-02-05;SANTOS, SP;0;0;38.451,69;312,04;0;29;3560;11;18;43;48;52;58
638;638;2005-02-12;IJUÍ, RS;0;0;22.677,35;325,03;0;65;4518;10;11;36;41;42;50
639;639;2005-02-16;TERESINA, PI;0;0;17.653,96;231,37;0;72;5473;13;35;39;45;51;60
640;640;2005-02-19;TERESINA, PI;0;0;14.012,81;222,49;0;129;8094;12;19;42;46;59;60
641;641;2005-02-23;EMBU, SP;0;31.923.289,19;5.766,38;100,89;1;366;20840;1;9;13;17;33;34
642;642;2005-02-26;EMBU, SP;0;0;22.758,80;319,34;0;28;1988;17;36;40;44;51;56
643;643;2005-03-02;MARAU, RS;0;0;15.663,14;237,48;0;41;2694;14;24;37;40;42;45
644;644;2005-03-05;HORIZONTINA, RS;0;0;10.667,36;194,17;0;81;4433;14;27;29;31;34;57
645;645;2005-03-09;CAMPO GRANDE, MS;0;0;27.310,11;244,2;0;39;4345;3;24;48;52;53;54
646;646;2005-03-12;CAMPO GRANDE, MS;0;0;16.079,41;205;0;79;6173;10;13;32;47;49;60
647;647;2005-03-16;PARANAVAÍ, PR;0;17.603.353,15;25.009,18;229,34;1;50;5432;11;12;14;19;54;56
648;648;2005-03-19;PARANAVAÍ, PR;0;361.199,61;4.454,67;126,69;3;139;4869;5;23;29;42;45;48
649;649;2005-03-23;LIMEIRA, SP;0;0;15.748,23;225,57;0;31;2156;9;24;33;41;48;54
650;650;2005-03-26;MOGI MIRIM, SP;0;0;24.322,62;254,15;0;29;2765;10;24;25;29;53;59
651;651;2005-03-30;NOVO HAMBURGO, RS;0;0;24.882,92;204,86;0;36;4356;26;28;39;45;48;60
652;652;2005-04-02;Novo Hamburgo, RS;0;0;27.383,54;288,71;0;41;3874;10;18;20;24;56;57
653;653;2005-04-06;Ituporanga, SC;0;0;14.994,32;176,18;0;74;6274;5;9;19;24;31;34
654;654;2005-04-09;ITUPORANGA, SC;0;15.767.596,35;20.244,14;280,52;1;66;4745;6;10;11;40;41;56
655;655;2005-04-13;Catanduva, SP;0;0;33.457,53;281,64;0;23;2722;1;26;37;39;43;48
656;656;2005-04-16;Catanduva, SP;0;0;42.026,73;383,08;0;24;2623;35;36;37;46;51;59
657;657;2005-04-20;Porto Alegre, RS;0;11.354.235,39;18.168,36;253,72;1;56;3995;16;20;33;58;59;60
658;658;2005-04-23;TORRES, RS;0;0;18.418,26;197,3;0;31;2883;3;6;11;20;36;41
659;659;2005-04-27;João Monlevade, MG;0;0;27.222,16;429,22;0;22;1390;14;29;34;40;51;52
660;660;2005-04-30;JOÃO MONLEVADE, MG;0;0;16.751,00;230,23;0;58;4204;5;11;38;46;53;54
661;661;2005-05-04;Lençóis Paulista, SP;0;0;15.130,77;229,09;0;64;4211;4;27;36;40;42;55
662;662;2005-05-07;LENÇÓIS PAULISTA, SP;0;0;14.974,99;213,31;0;79;5525;4;18;23;25;56;60
663;663;2005-05-11;Passos, MG;0;0;17.649,82;279,93;0;64;4020;1;27;30;49;51;55
664;664;2005-05-14;PASSOS, MG;0;0;18.450,77;273,62;0;74;4971;1;12;36;38;55;59
665;665;2005-05-18;Pitangueiras, SP;0;0;8.538,56;156,51;0;185;10055;7;8;18;25;47;48
666;666;2005-05-21;Pontal, SP;0;0;26.923,37;254,29;0;77;8122;7;16;26;29;45;55
667;667;2005-05-25;Pirapora, MG;0;34.263.173,55;11.296,70;149,48;1;203;15283;1;4;5;16;23;49
668;668;2005-05-28;Pirapora, MG;0;0;11.007,74;206,54;0;53;2814;1;2;14;33;49;56
669;669;2005-06-01;Francisco Morato, SP;0;2.170.216,15;20.522,30;269,57;1;32;2427;7;24;27;40;41;49
670;670;2005-06-04;FRANCO DA ROCHA, SP;0;0;43.085,53;355,84;0;24;2895;22;37;42;48;58;59
671;671;2005-06-08;Ourinhos, SP;0;0;16.609,70;260,3;0;67;4259;9;16;27;38;39;51
672;672;2005-06-11;Ourinhos, SP;0;0;24.277,19;296,08;0;54;4411;24;28;34;38;43;53
673;673;2005-06-15;Caruaru, PE;0;0;17.523,73;262,3;0;72;4792;6;11;20;34;37;40
674;674;2005-06-18;Caruaru, PE;0;0;16.070,11;275,14;0;96;5586;18;22;29;32;38;42
675;675;2005-06-22;Aracaju, SE;0;0;26.180,70;335,79;0;67;5204;24;25;30;42;43;50
676;676;2005-06-25;ARACAJU, SE;0;0;22.081,78;272,69;0;94;7583;9;15;32;41;42;49
677;677;2005-06-29;Jaguaquara, BA;0;0;8.422,82;186,14;0;284;12803;8;10;25;32;48;55
678;678;2005-07-02;JAGUAQUARA, BA;0;0;28.311,43;331,07;0;115;9797;14;31;40;42;44;46
679;679;2005-07-06;ITAÚNA, MG;0;51.890.452,61;9.610,91;194,2;1;448;22087;3;21;25;37;54;58
680;680;2005-07-09;PARÁ DE MINAS, MG;0;0;7.276,69;121,45;0;188;11222;2;3;5;22;26;44
681;681;2005-07-13;ANDRADINA, SP;0;0;23.695,09;280,91;0;62;5210;21;25;38;53;58;59
682;682;2005-07-16;BASTOS, SP;0;0;25.832,17;282,55;0;62;5647;4;27;36;37;47;60
683;683;2005-07-20;NHANDEARA, SP;0;0;19.666,04;272,49;0;79;5680;2;11;12;35;40;43
684;684;2005-07-23;BADY BASSITT, SP;0;0;22.483,66;255,42;0;81;7103;17;19;33;37;40;50
685;685;2005-07-27;PASSA QUATRO, MG;0;44.331.219,78;6.029,62;135,32;1;347;15404;5;12;27;33;43;56
686;686;2005-07-30;PASSA QUATRO, MG;0;0;15.221,72;182,71;0;47;3901;4;5;15;26;33;54
687;687;2005-08-03;Caieiras, SP;0;0;25.839,62;249,66;0;28;2887;1;7;14;41;48;59
688;688;2005-08-06;Bom Jesus dos Perdões, SP;0;0;23.920,89;328,45;0;38;2757;11;21;30;35;47;52
689;689;2005-08-10;Promissão, SP;0;0;30.336,11;292,33;0;29;2998;6;7;31;49;51;60
690;690;2005-08-13;Promissão, SP;0;0;13.225,50;217,74;0;90;5446;8;12;15;41;47;53
691;691;2005-08-17;Mauá, SP;0;0;20.629,58;284,85;0;54;3896;8;16;37;50;55;58
692;692;2005-08-20;Brasília, DF;0;0;18.365,13;260,06;0;71;4995;11;18;33;57;58;60
693;693;2005-08-24;Itararé, SP;0;0;8.909,82;188,18;0;152;7170;13;14;17;31;41;50
694;694;2005-08-27;Itararé, SP;0;0;13.859,26;222,1;0;114;7087;15;19;29;37;41;53
695;695;2005-08-31;COXIM, MS;0;0;22.217,91;265,62;0;76;6333;6;11;13;21;40;52
696;696;2005-09-03;Coxim, MS;0;19.251.302,49;10.613,53;190,66;2;195;10814;9;16;34;37;53;57
697;697;2005-09-10;SÃO LUIS, MA;0;0;33.337,57;309,74;0;27;2895;28;31;32;35;51;53
698;698;2005-09-14;Andirá, PR;0;0;16.354,69;175,99;0;43;3981;8;12;22;27;43;55
699;699;2005-09-19;Porto Alegre, RS;0;0;16.259,09;233,13;0;54;3752;17;23;48;50;53;54
700;700;2005-09-21;Porto Alegre, RS;0;0;17.991,31;265,04;0;53;3584;2;3;14;24;31;40
701;701;2005-09-24;Porto Alegre, RS;0;0;11.253,13;205,35;0;103;5623;1;13;23;31;48;60
702;702;2005-09-28;Afonso Cláudio, ES;0;0;22.868,49;292,31;0;47;3663;1;18;45;56;57;58
703;703;2005-10-01;GUAÇUÍ, ES;0;0;10.767,16;179,68;0;123;7343;2;11;24;27;30;45
704;704;2005-10-05;CATALÃO, GO;0;0;22.659,95;218,56;0;56;5784;2;4;18;27;34;50
705;705;2005-10-08;Catalão, GO;0;0;11.780,58;146,78;0;144;11514;3;11;13;15;26;43
706;706;2005-10-15;Blumenau, SC;0;0;7.866,56;138,3;0;282;15980;2;7;10;17;22;60
707;707;2005-10-19;MACAPÁ, AP;0;19.919.975,72;14.306,28;160,12;2;140;12461;1;8;10;36;43;51
708;708;2005-10-22;MACAPÁ, AP;0;0;6.567,35;111,26;0;102;5998;7;9;13;39;45;47
709;709;2005-10-26;JUAZEIRO, BA;0;0;5.881,47;119,39;0;106;5202;4;6;9;22;29;44
710;710;2005-10-29;JUAZEIRO, BA;0;0;21.483,28;222,94;0;48;4608;5;25;34;39;46;49
711;711;2005-11-05;Juazeiro do Norte, CE;0;0;18.118,11;244,16;0;79;5840;5;10;33;40;41;59
712;712;2005-11-09;Guaratinguetá, SP;0;0;12.122,15;207,81;0;97;5637;7;8;35;43;53;58
713;713;2005-11-12;Lorena, SP;0;0;20.438,81;233,68;0;67;5838;1;12;16;26;46;54
714;714;2005-11-16;ALFENAS, MG;0;0;9.766,45;100,36;0;113;10955;7;8;17;35;39;53
715;715;2005-11-19;ALFENAS, MG;0;10.825.809,33;6.910,89;124,24;3;237;13134;4;12;24;33;36;54
716;716;2005-11-23;Medina, MG;0;945.382,75;14.600,51;214,25;1;37;2512;2;7;16;29;32;50
717;717;2005-11-26;Araçuaí, MG;0;0;8.956,76;159;0;68;3816;6;17;23;28;35;41
718;718;2005-11-30;Sananduva, RS;0;0;13.759,23;194,26;0;41;2893;7;21;33;35;39;58
719;719;2005-12-03;Panambi, RS;0;0;12.737,00;225;0;63;3553;3;32;37;39;47;53
720;720;2005-12-07;Votorantim, SP;0;0;45.658,99;349,09;0;20;2606;12;31;44;51;54;56
721;721;2005-12-10;Votorantim, SP;0;0;11.025,33;161,75;0;99;6723;3;14;23;25;36;55
722;722;2005-12-14;Mococa, SP;0;0;12.704,05;201,68;0;85;5334;9;18;36;44;57;60
723;723;2005-12-17;Serrana, SP;0;0;25.242,04;308,05;0;49;4000;1;6;16;36;50;52
724;724;2005-12-21;Campinas, SP;0;0;12.537,87;205,82;0;102;6190;17;27;34;48;51;55
725;725;2005-12-31;São Paulo, SP;0;15.815.987,63;10.298,59;172,08;2;343;20451;3;9;35;37;41;49
726;726;2006-01-04;NOVA FRIBURGO, RJ;0;0;15.459,49;189,94;0;35;2838;1;5;7;37;40;47
727;727;2006-01-07;Nova Friburgo, RJ;0;0;25.008,46;268,79;0;29;2688;4;12;14;30;42;59
728;728;2006-01-11;Santos, SP;0;0;8.575,31;128,59;0;81;5381;8;13;24;32;42;44
729;729;2006-01-14;GUARUJÁ, SP;0;4.969.519,90;17.231,34;173,67;1;51;5041;5;18;33;43;56;57
730;730;2006-01-18;Campos dos Goytacazes, RJ;0;0;23.412,97;280,82;0;34;2824;2;15;16;45;50;54
731;731;2006-01-21;Campos dos Goytacazes, RJ;0;0;11.554,63;152,12;0;88;6659;6;15;16;23;28;35
732;732;2006-01-25;Várzea Paulista, SP;0;0;14.610,54;225,48;0;65;4196;6;17;19;49;50;53
733;733;2006-01-28;Águas de Lindóia, SP;0;0;16.737,98;218,63;0;67;5110;2;12;26;31;43;46
734;734;2006-02-01;União da Vitória, PR;0;16.726.569,98;19.354,00;280,69;1;58;3984;27;29;43;44;45;54
735;735;2006-02-04;General Carneiro, PR;0;0;27.163,91;293,47;0;33;3043;9;15;38;40;42;52
736;736;2006-02-08;LAVRAS, MG;0;0;47.835,60;413,44;0;19;2190;1;21;38;41;49;56
737;737;2006-02-11;LAVRAS, MG;0;0;18.730,63;193,54;0;65;6267;11;12;24;32;33;38
738;738;2006-02-15;RIO GRANDE, RS;0;0;26.720,69;299,45;0;47;4178;14;15;26;30;42;54
739;739;2006-02-18;RIO GRANDE, RS;0;0;25.993,77;296,08;0;54;4723;6;10;35;45;49;56
740;740;2006-02-22;CORUMBÁ, MS;0;26.132.814,65;17.953,91;231,85;1;90;6943;12;16;28;29;47;50
741;741;2006-02-25;CORUMBÁ, MS;0;0;28.453,38;305,65;0;23;2133;24;26;27;36;39;59
742;742;2006-03-01;BRASÍLIA, DF;0;0;14.199,00;218,02;0;25;1622;2;7;17;34;41;50
743;743;2006-03-04;Goianésia, GO;0;0;29.491,22;297,84;0;28;2762;20;23;25;32;54;60
744;744;2006-03-08;Diadema, SP;0;0;10.441,97;148,7;0;77;5387;4;12;23;26;39;46
745;745;2006-03-11;Diadema, SP;0;0;8.604,62;218,3;0;134;5262;2;16;21;37;43;57
746;746;2006-03-15;Não-me-Toque, RS;0;6.995.681,58;10.206,52;173,36;2;114;6686;1;10;12;25;49;57
747;747;2006-03-18;Passo Fundo, RS;0;0;13.079,29;158,28;0;53;4363;2;3;12;21;23;56
748;748;2006-03-22;São José do Rio Preto, SP;0;0;9.080,42;148,14;0;74;4519;1;2;7;19;35;51
749;749;2006-03-25;São José do Rio Preto, SP;0;0;26.214,36;303,33;0;31;2669;4;24;47;48;50;57
750;750;2006-03-29;Vitória da Conquista, BA;0;0;18.795,69;241,51;0;49;3799;10;17;33;42;54;58
751;751;2006-04-01;VITÓRIA DA CONQUISTA, BA;0;0;15.221,68;201,14;0;74;5579;4;7;20;25;38;50
752;752;2006-04-05;Santo André, SP;0;0;13.022,30;162,9;0;86;6849;4;23;24;25;29;42
753;753;2006-04-08;Santo André, SP;0;17.388.228,32;9.083,97;159,4;1;152;8630;2;7;22;35;43;59
754;754;2006-04-12;DRACENA, SP;0;0;14.457,22;208,89;0;41;2827;3;4;13;34;42;50
755;755;2006-04-15;Tupã, SP;0;0;18.319,33;251,35;0;41;2977;4;12;30;47;49;59
756;756;2006-04-19;São Luiz Gonzaga, RS;0;0;27.503,13;297,15;0;34;3135;5;27;37;38;41;50
757;757;2006-04-22;Três Passos, RS;0;0;17.988,72;275,46;0;53;3448;12;17;18;30;32;58
758;758;2006-04-26;Aracruz, ES;0;0;14.352,34;215,49;0;74;4910;1;23;36;43;47;59
759;759;2006-04-29;Ibiraçu, ES;0;0;32.431,50;474,4;0;38;2588;30;31;39;45;48;59
760;760;2006-05-03;Lençóis Paulista, SP;0;0;16.005,08;231,2;0;80;5517;12;17;44;45;46;60
761;761;2006-05-06;Lençóis Paulista, SP;0;0;17.175,97;191,48;0;100;8936;13;17;27;29;40;56
762;762;2006-05-10;VENÂNCIO AIRES, RS;0;0;13.668,11;192,4;0;143;10120;9;12;21;37;39;54
763;763;2006-05-13;VENÂNCIO AIRES, RS;0;0;23.502,31;308,92;0;101;7655;1;9;26;40;47;48
764;764;2006-05-18;Ribeirão Preto, SP;0;40.539.530,90;16.486,79;203,03;1;189;15290;3;7;45;47;53;55
765;765;2006-05-21;Ribeirão Preto, SP;0;0;15.552,09;221,54;0;62;4336;3;10;16;30;37;50
766;766;2006-05-24;Cachoeira do Sul, RS;0;0;16.857,33;236,31;0;63;4477;1;19;24;42;50;58
767;767;2006-05-27;Cachoeira do Sul, RS;0;0;20.318,55;284;0;62;4419;15;22;32;38;50;54
768;768;2006-05-31;Gama, DF;0;21.024.430,31;13.647,30;197,31;1;93;6408;4;8;30;33;37;59
769;769;2006-06-03;Gama, DF;0;0;14.382,06;228,08;0;49;3078;12;16;20;21;29;50
770;770;2006-06-07;GAMA, DF;0;0;13.703,65;171,88;0;68;5401;4;12;25;34;35;48
771;771;2006-06-10;GAMA, DF;0;0;15.089,83;227,53;0;69;4559;14;21;29;34;46;47
772;772;2006-06-14;Brasília, DF;0;0;13.476,30;166,25;0;66;5330;10;35;38;51;52;60
773;773;2006-06-17;BRASÍLIA, DF;0;0;16.454,70;193,29;0;58;4919;3;5;14;29;34;51
774;774;2006-06-21;Brasília, DF;0;16.319.071,08;16.352,03;240,45;1;64;4336;5;10;37;46;54;58
775;775;2006-06-24;Brasília, DF;0;0;25.559,59;249,8;0;30;3058;12;27;42;46;47;50
776;776;2006-06-28;BRASÍLIA, DF;0;0;13.543,61;245,72;0;56;3075;3;15;35;41;57;60
777;777;2006-07-01;Brasília, DF;0;0;10.746,73;217,22;0;80;3943;2;14;23;28;50;56
778;778;2006-07-05;BRASÍLIA, DF;0;0;42.785,84;473,6;0;21;1890;20;31;36;37;45;51
779;779;2006-07-08;BRASÍLIA, DF;0;0;39.580,32;327,85;0;26;3127;25;26;29;36;52;54
780;780;2006-07-12;Rio de Janeiro, RJ;0;0;26.754,56;299,4;0;43;3828;7;10;28;50;51;59
781;781;2006-07-15;Brasília, DF;0;0;19.809,51;228,22;0;66;5707;8;10;13;39;54;56
782;782;2006-07-19;Brasília, DF;0;0;9.270,41;176,55;0;144;7533;2;11;23;35;42;59
783;783;2006-07-22;BRASÍLIA, DF;0;28.244.624,32;10.572,64;174,99;1;140;8427;4;8;21;32;43;48
784;784;2006-07-26;Taguatinga, DF;0;0;20.363,80;253,24;0;27;2163;8;27;37;42;53;56
785;785;2006-07-29;Taguatinga, DF;0;9.770.979,43;6.940,06;130,87;1;126;6657;5;8;17;35;37;48
786;786;2006-08-02;TAGUATINGA, DF;0;0;25.700,08;319,83;0;19;1521;10;11;26;27;31;41
787;787;2006-08-05;TAGUATINGA, DF;0;0;16.922,47;344,93;0;40;1955;20;31;34;37;54;60
788;788;2006-08-09;BRASÍLIA, DF;0;0;10.763,88;204,75;0;62;3247;17;19;29;31;44;57
789;789;2006-08-12;Brasília, DF;0;0;62.482,48;447,56;0;13;1808;6;31;38;39;50;60
790;790;2006-08-16;TAGUATINGA, DF;0;0;11.717,34;140,86;0;71;5884;2;6;19;22;28;43
791;791;2006-08-19;TAGUATINGA, DF;0;12.212.213,94;8.665,54;170,97;1;114;5756;9;14;19;35;42;58
792;792;2006-08-23;Taguatinga, DF;0;0;15.844,65;259,17;0;32;1949;9;29;34;43;45;56
793;793;2006-08-26;Taguatinga, DF;0;0;10.387,12;176,79;0;62;3629;3;15;16;33;51;57
794;794;2006-08-30;TAGUATINGA, DF;0;0;37.006,71;319,66;0;15;1730;3;38;42;47;55;56
795;795;2006-09-02;TAGUATINGA, DF;0;0;11.029,20;190,27;0;76;4389;14;21;26;29;36;48
796;796;2006-09-06;Brasília, DF;0;0;9.974,90;162,81;0;80;4883;5;19;24;34;39;43
797;797;2006-09-09;Brasília, DF;0;0;12.566,42;239,7;0;66;3447;6;12;47;48;52;58
798;798;2006-09-13;BOITUVA, SP;0;0;19.610,77;228,5;0;48;4104;3;4;9;29;32;52
799;799;2006-09-16;Boituva, SP;0;0;19.330,65;230,69;0;56;4675;19;29;35;42;55;57
800;800;2006-09-20;Itapeva, SP;0;0;26.411,64;257,44;0;44;4497;1;7;11;37;38;56
801;801;2006-09-23;ITAPEVA, SP;0;0;19.406,93;243,72;0;73;5791;11;19;20;22;42;48
802;802;2006-09-27;Rio Branco, AC;0;0;12.287,80;174,32;0;117;8216;6;14;18;24;48;60
803;803;2006-09-30;Rio Branco, AC;0;0;8.993,04;143,44;0;193;12055;3;5;10;21;28;57
804;804;2006-10-04;PORTO VELHO, RO;0;34.172.202,25;13.835,88;185,88;1;134;9937;3;13;37;47;56;59
805;805;2006-10-07;PORTO VELHO, RO;0;0;14.428,43;255,42;0;62;3489;2;30;36;43;48;60
806;806;2006-10-12;Boa Esperança, MG;0;0;18.518,81;290,17;0;50;3179;18;26;35;41;47;60
807;807;2006-10-14;BOA ESPERANÇA, MG;0;0;7.262,48;152,01;0;130;6188;2;8;27;32;49;56
808;808;2006-10-18;ARIQUEMES, RO;0;0;24.446,08;278,76;0;44;3844;2;15;21;31;46;57
809;809;2006-10-21;ARIQUEMES, RO;0;0;8.582,38;134,9;0;121;7669;5;11;15;23;25;30
810;810;2006-10-25;JI-PARANÁ, RO;0;0;17.505,65;202,79;0;75;6450;1;4;5;33;37;48
811;811;2006-10-28;JI-PARANÁ, RO;0;14.597.902,39;17.684,31;284,67;2;89;5508;10;28;32;41;47;57
812;812;2006-11-01;CACOAL, RO;0;0;9.696,24;260,21;0;57;2116;11;13;38;39;54;57
813;813;2006-11-04;Cacoal, RO;0;0;14.647,97;193,43;0;43;3244;9;15;23;45;46;56
814;814;2006-11-08;Porto Alegre, RS;0;0;18.442,44;268,27;0;37;2534;2;8;11;41;46;50
815;815;2006-11-11;Porto Alegre, RS;0;0;17.528,89;270,06;0;56;3621;9;19;37;39;50;57
816;816;2006-11-16;LAJEADO, RS;0;0;39.708,11;440,69;0;21;1885;20;21;30;40;47;52
817;817;2006-11-18;LAJEADO, RS;0;0;34.364,35;374,37;0;27;2469;10;29;30;34;43;52
818;818;2006-11-22;Vilhena, RO;0;0;16.865,13;197,47;0;58;4935;8;9;22;25;41;44
819;819;2006-11-25;Vilhena, RO;0;0;11.132,90;198,46;0;105;5868;5;19;25;46;51;58
820;820;2006-11-29;MIRANTE DO PARANAPANEMA, SP;0;13.046.320,38;15.456,29;247,47;2;82;5102;10;17;21;32;45;46
821;821;2006-12-02;ARAÇATUBA, SP;0;0;17.462,93;194,64;0;37;3307;4;29;33;36;38;42
822;822;2006-12-06;Santa Bárbara, MG;0;0;19.931,52;238,13;0;31;2585;4;10;17;27;41;52
823;823;2006-12-09;Barão de Cocais, MG;0;0;35.180,77;359,62;0;22;2144;1;15;26;51;54;59
824;824;2006-12-13;CAMPINAS, SP;0;0;14.753,39;155,73;0;53;5002;6;7;9;20;33;48
825;825;2006-12-16;CAMPINAS, SP;0;0;19.453,75;242,96;0;52;4148;10;21;28;40;41;47
826;826;2006-12-19;ARVOREZINHA, RS;0;0;9.188,18;174,3;0;68;3571;6;7;8;27;45;53
827;827;2006-12-21;Nonoai, RS;0;0;21.021,73;239,72;0;47;4106;18;24;30;42;51;56
828;828;2006-12-23;Nonoai, RS;0;0;40.114,62;333,21;0;29;3478;23;28;38;42;50;53
829;829;2006-12-31;SÃO PAULO, SP;0;0;18.311,20;273,27;0;162;10814;10;14;32;47;50;56
830;830;2007-01-03;São Francisco de Itabapoana, RJ;0;0;24.135,05;293,34;0;94;7705;2;13;41;49;51;53
831;831;2007-01-06;São Francisco de Itabapoana, RJ;0;0;31.716,10;306,9;0;117;12045;3;32;33;42;48;50
832;832;2007-01-10;SÃO JOÃO DA BARRA, RJ;0;52.807.317,17;13.486,58;184,77;1;510;37086;15;17;23;33;39;49
833;833;2007-01-13;São João da Barra, RJ;0;0;19.408,81;288,8;0;40;2678;13;16;46;53;57;58
834;834;2007-01-17;Jaguariaíva, PR;0;2.820.323,56;19.887,17;270,78;1;42;3073;10;16;17;34;44;51
835;835;2007-01-20;Sengés, PR;0;0;28.893,86;282,34;0;40;4078;18;31;33;49;57;58
836;836;2007-01-24;Valinhos, SP;0;0;20.981,59;275,31;0;64;4859;17;22;28;38;52;59
837;837;2007-01-27;Valinhos, SP;0;25.067.473,09;20.418,03;238,23;1;73;6233;5;6;16;24;34;60
838;838;2007-01-31;GUARATUBA, PR;0;0;16.256,65;235,05;0;41;2825;9;23;30;38;44;47
839;839;2007-02-03;GUARATUBA, PR;0;0;11.092,88;160,13;0;77;5314;7;8;11;18;37;43
840;840;2007-02-07;CABO FRIO, RJ;0;0;11.603,23;197,13;0;94;5512;17;29;31;35;43;59
841;841;2007-02-10;Cabo Frio, RJ;0;0;18.656,13;241,23;0;67;5162;7;22;32;36;38;51
842;842;2007-02-14;SÃO PAULO, SP;0;0;21.165,39;260,2;0;58;4700;7;9;30;44;51;60
843;843;2007-02-17;PORTO SEGURO, BA;0;0;19.914,21;239,1;0;68;5642;1;16;34;36;45;48
844;844;2007-02-24;Balneário Camboriú, SC;0;0;18.846,39;222,5;0;91;7679;16;24;34;44;54;57
845;845;2007-02-28;Capão da Canoa, RS;0;0;26.277,83;330,43;0;67;5308;14;19;20;40;48;52
846;846;2007-03-03;Capão da Canoa, RS;0;0;24.621,43;322,79;0;82;6231;2;3;44;47;50;54
847;847;2007-03-07;SÃO PAULO, SP;0;40.484.388,84;10.411,84;178,5;1;242;14062;14;15;27;42;44;48
